gvkey,adate,qdate,public_date,TICKER
001121,2022-12-31,2023-03-31,2023-07-31,AE
001121,2022-12-31,2023-06-30,2023-08-31,AE
001121,2022-12-31,2023-06-30,2023-09-30,AE
001121,2022-12-31,2023-06-30,2023-10-31,AE
001121,2022-12-31,2023-09-30,2023-11-30,AE
001121,2022-12-31,2023-09-30,2023-12-31,AE
001161,2021-12-31,2022-09-30,2023-01-31,AMD
001161,2022-12-31,2022-12-31,2023-02-28,AMD
001161,2022-12-31,2022-12-31,2023-03-31,AMD
001161,2022-12-31,2022-12-31,2023-04-30,AMD
001161,2022-12-31,2023-03-31,2023-05-31,AMD
001161,2022-12-31,2023-03-31,2023-06-30,AMD
001161,2022-12-31,2023-03-31,2023-07-31,AMD
001161,2022-12-31,2023-06-30,2023-08-31,AMD
001161,2022-12-31,2023-06-30,2023-09-30,AMD
001161,2022-12-31,2023-06-30,2023-10-31,AMD
001161,2022-12-31,2023-09-30,2023-11-30,AMD
001161,2022-12-31,2023-09-30,2023-12-31,AMD
001209,2022-09-30,2022-09-30,2023-01-31,APD
001209,2022-09-30,2022-12-31,2023-02-28,APD
001209,2022-09-30,2022-12-31,2023-03-31,APD
001209,2022-09-30,2022-12-31,2023-04-30,APD
001209,2022-09-30,2023-03-31,2023-05-31,APD
001209,2022-09-30,2023-03-31,2023-06-30,APD
001209,2022-09-30,2023-03-31,2023-07-31,APD
001209,2022-09-30,2023-06-30,2023-08-31,APD
001209,2022-09-30,2023-06-30,2023-09-30,APD
001209,2022-09-30,2023-06-30,2023-10-31,APD
001209,2023-09-30,2023-09-30,2023-11-30,APD
001209,2023-09-30,2023-09-30,2023-12-31,APD
001210,2022-03-31,2022-09-30,2023-01-31,AIRT
001210,2022-03-31,2022-12-31,2023-02-28,AIRT
001210,2022-03-31,2022-12-31,2023-03-31,AIRT
001210,2022-03-31,2022-12-31,2023-04-30,AIRT
001210,2023-03-31,2023-03-31,2023-05-31,AIRT
001210,2023-03-31,2023-03-31,2023-06-30,AIRT
001210,2023-03-31,2023-03-31,2023-07-31,AIRT
001210,2023-03-31,2023-06-30,2023-08-31,AIRT
001210,2023-03-31,2023-06-30,2023-09-30,AIRT
001210,2023-03-31,2023-06-30,2023-10-31,AIRT
001210,2023-03-31,2023-09-30,2023-11-30,AIRT
001210,2023-03-31,2023-09-30,2023-12-31,AIRT
001230,2021-12-31,2022-09-30,2023-01-31,ALK
001230,2022-12-31,2022-12-31,2023-02-28,ALK
001230,2022-12-31,2022-12-31,2023-03-31,ALK
001230,2022-12-31,2022-12-31,2023-04-30,ALK
001230,2022-12-31,2023-03-31,2023-05-31,ALK
001230,2022-12-31,2023-03-31,2023-06-30,ALK
001230,2022-12-31,2023-03-31,2023-07-31,ALK
001230,2022-12-31,2023-06-30,2023-08-31,ALK
001230,2022-12-31,2023-06-30,2023-09-30,ALK
001230,2022-12-31,2023-06-30,2023-10-31,ALK
001230,2022-12-31,2023-09-30,2023-11-30,ALK
001230,2022-12-31,2023-09-30,2023-12-31,ALK
001234,2021-12-31,2022-09-30,2023-01-31,ATRI
001234,2022-12-31,2022-12-31,2023-02-28,ATRI
001234,2022-12-31,2022-12-31,2023-03-31,ATRI
001234,2022-12-31,2022-12-31,2023-04-30,ATRI
001234,2022-12-31,2023-03-31,2023-05-31,ATRI
001234,2022-12-31,2023-03-31,2023-06-30,ATRI
001234,2022-12-31,2023-03-31,2023-07-31,ATRI
001234,2022-12-31,2023-06-30,2023-08-31,ATRI
001234,2022-12-31,2023-06-30,2023-09-30,ATRI
001234,2022-12-31,2023-06-30,2023-10-31,ATRI
001234,2022-12-31,2023-09-30,2023-11-30,ATRI
001234,2022-12-31,2023-09-30,2023-12-31,ATRI
001254,2021-12-31,2022-09-30,2023-01-31,MATX
001254,2022-12-31,2022-12-31,2023-02-28,MATX
001254,2022-12-31,2022-12-31,2023-03-31,MATX
001254,2022-12-31,2022-12-31,2023-04-30,MATX
001254,2022-12-31,2023-03-31,2023-05-31,MATX
001254,2022-12-31,2023-03-31,2023-06-30,MATX
001254,2022-12-31,2023-03-31,2023-07-31,MATX
001254,2022-12-31,2023-06-30,2023-08-31,MATX
001254,2022-12-31,2023-06-30,2023-09-30,MATX
001254,2022-12-31,2023-06-30,2023-10-31,MATX
001254,2022-12-31,2023-09-30,2023-11-30,MATX
001254,2022-12-31,2023-09-30,2023-12-31,MATX
001266,2022-09-30,2022-09-30,2023-01-31,ALCO
001266,2022-09-30,2022-12-31,2023-02-28,ALCO
001266,2022-09-30,2022-12-31,2023-03-31,ALCO
001266,2022-09-30,2022-12-31,2023-04-30,ALCO
001266,2022-09-30,2023-03-31,2023-05-31,ALCO
001266,2022-09-30,2023-03-31,2023-06-30,ALCO
001266,2022-09-30,2023-03-31,2023-07-31,ALCO
001266,2022-09-30,2023-06-30,2023-08-31,ALCO
001266,2022-09-30,2023-06-30,2023-09-30,ALCO
001266,2022-09-30,2023-06-30,2023-10-31,ALCO
001266,2023-09-30,2023-09-30,2023-11-30,ALCO
001266,2023-09-30,2023-09-30,2023-12-31,ALCO
001300,2021-12-31,2022-09-30,2023-01-31,HON
001300,2022-12-31,2022-12-31,2023-02-28,HON
001300,2022-12-31,2022-12-31,2023-03-31,HON
001300,2022-12-31,2022-12-31,2023-04-30,HON
001300,2022-12-31,2023-03-31,2023-05-31,HON
001300,2022-12-31,2023-03-31,2023-06-30,HON
001300,2022-12-31,2023-03-31,2023-07-31,HON
001300,2022-12-31,2023-06-30,2023-08-31,HON
001300,2022-12-31,2023-06-30,2023-09-30,HON
001300,2022-12-31,2023-06-30,2023-10-31,HON
001300,2022-12-31,2023-09-30,2023-11-30,HON
001300,2022-12-31,2023-09-30,2023-12-31,HON
001327,2022-09-30,2022-09-30,2023-01-31,SWKS
001327,2022-09-30,2022-12-31,2023-02-28,SWKS
001327,2022-09-30,2022-12-31,2023-03-31,SWKS
001327,2022-09-30,2022-12-31,2023-04-30,SWKS
001327,2022-09-30,2023-03-31,2023-05-31,SWKS
001327,2022-09-30,2023-03-31,2023-06-30,SWKS
001327,2022-09-30,2023-03-31,2023-07-31,SWKS
001327,2022-09-30,2023-06-30,2023-08-31,SWKS
001327,2022-09-30,2023-06-30,2023-09-30,SWKS
001327,2022-09-30,2023-06-30,2023-10-31,SWKS
001327,2023-09-30,2023-09-30,2023-11-30,SWKS
001327,2023-09-30,2023-09-30,2023-12-31,SWKS
001380,2021-12-31,2022-09-30,2023-01-31,HES
001380,2022-12-31,2022-12-31,2023-02-28,HES
001380,2022-12-31,2022-12-31,2023-03-31,HES
001380,2022-12-31,2022-12-31,2023-04-30,HES
001380,2022-12-31,2023-03-31,2023-05-31,HES
001380,2022-12-31,2023-03-31,2023-06-30,HES
001380,2022-12-31,2023-03-31,2023-07-31,HES
001380,2022-12-31,2023-06-30,2023-08-31,HES
001380,2022-12-31,2023-06-30,2023-09-30,HES
001380,2022-12-31,2023-06-30,2023-10-31,HES
001380,2022-12-31,2023-09-30,2023-11-30,HES
001380,2022-12-31,2023-09-30,2023-12-31,HES
001393,2022-03-31,2022-09-30,2023-01-31,UHAL
001393,2022-03-31,2022-12-31,2023-02-28,UHAL
001393,2022-03-31,2022-12-31,2023-03-31,UHAL
001393,2022-03-31,2022-12-31,2023-04-30,UHAL
001393,2023-03-31,2023-03-31,2023-05-31,UHAL
001393,2023-03-31,2023-03-31,2023-06-30,UHAL
001393,2023-03-31,2023-03-31,2023-07-31,UHAL
001393,2023-03-31,2023-06-30,2023-08-31,UHAL
001393,2023-03-31,2023-06-30,2023-09-30,UHAL
001393,2023-03-31,2023-06-30,2023-10-31,UHAL
001393,2023-03-31,2023-09-30,2023-11-30,UHAL
001393,2023-03-31,2023-09-30,2023-12-31,UHAL
001410,2022-10-31,2022-10-31,2023-01-31,ABM
001410,2022-10-31,2022-10-31,2023-02-28,ABM
001410,2022-10-31,2023-01-31,2023-03-31,ABM
001410,2022-10-31,2023-01-31,2023-04-30,ABM
001410,2022-10-31,2023-01-31,2023-05-31,ABM
001410,2022-10-31,2023-04-30,2023-06-30,ABM
001410,2022-10-31,2023-04-30,2023-07-31,ABM
001410,2022-10-31,2023-04-30,2023-08-31,ABM
001410,2022-10-31,2023-07-31,2023-09-30,ABM
001410,2022-10-31,2023-07-31,2023-10-31,ABM
001410,2022-10-31,2023-07-31,2023-11-30,ABM
001410,2023-10-31,2023-10-31,2023-12-31,ABM
001414,2021-12-31,2022-09-30,2023-01-31,PRI
001414,2022-12-31,2022-12-31,2023-02-28,PRI
001414,2022-12-31,2022-12-31,2023-03-31,PRI
001414,2022-12-31,2022-12-31,2023-04-30,PRI
001414,2022-12-31,2023-03-31,2023-05-31,PRI
001414,2022-12-31,2023-03-31,2023-06-30,PRI
001414,2022-12-31,2023-03-31,2023-07-31,PRI
001414,2022-12-31,2023-06-30,2023-08-31,PRI
001414,2022-12-31,2023-06-30,2023-09-30,PRI
001414,2022-12-31,2023-06-30,2023-10-31,PRI
001414,2022-12-31,2023-09-30,2023-11-30,PRI
001414,2022-12-31,2023-09-30,2023-12-31,PRI
001440,2021-12-31,2022-09-30,2023-01-31,AEP
001440,2022-12-31,2022-12-31,2023-02-28,AEP
001440,2022-12-31,2022-12-31,2023-03-31,AEP
001440,2022-12-31,2022-12-31,2023-04-30,AEP
001440,2022-12-31,2023-03-31,2023-05-31,AEP
001440,2022-12-31,2023-03-31,2023-06-30,AEP
001440,2022-12-31,2023-03-31,2023-07-31,AEP
001440,2022-12-31,2023-06-30,2023-08-31,AEP
001440,2022-12-31,2023-06-30,2023-09-30,AEP
001440,2022-12-31,2023-06-30,2023-10-31,AEP
001440,2022-12-31,2023-09-30,2023-11-30,AEP
001440,2022-12-31,2023-09-30,2023-12-31,AEP
001447,2021-12-31,2022-09-30,2023-01-31,AXP
001447,2022-12-31,2022-12-31,2023-02-28,AXP
001447,2022-12-31,2022-12-31,2023-03-31,AXP
001447,2022-12-31,2022-12-31,2023-04-30,AXP
001447,2022-12-31,2023-03-31,2023-05-31,AXP
001447,2022-12-31,2023-03-31,2023-06-30,AXP
001447,2022-12-31,2023-03-31,2023-07-31,AXP
001447,2022-12-31,2023-06-30,2023-08-31,AXP
001447,2022-12-31,2023-06-30,2023-09-30,AXP
001447,2022-12-31,2023-06-30,2023-10-31,AXP
001447,2022-12-31,2023-09-30,2023-11-30,AXP
001447,2022-12-31,2023-09-30,2023-12-31,AXP
001449,2021-12-31,2022-09-30,2023-01-31,AFL
001449,2022-12-31,2022-12-31,2023-02-28,AFL
001449,2022-12-31,2022-12-31,2023-03-31,AFL
001449,2022-12-31,2022-12-31,2023-04-30,AFL
001449,2022-12-31,2023-03-31,2023-05-31,AFL
001449,2022-12-31,2023-03-31,2023-06-30,AFL
001449,2022-12-31,2023-03-31,2023-07-31,AFL
001449,2022-12-31,2023-06-30,2023-08-31,AFL
001449,2022-12-31,2023-06-30,2023-09-30,AFL
001449,2022-12-31,2023-06-30,2023-10-31,AFL
001449,2022-12-31,2023-09-30,2023-11-30,AFL
001449,2022-12-31,2023-09-30,2023-12-31,AFL
001487,2021-12-31,2022-09-30,2023-01-31,AIG
001487,2022-12-31,2022-12-31,2023-02-28,AIG
001487,2022-12-31,2022-12-31,2023-03-31,AIG
001487,2022-12-31,2022-12-31,2023-04-30,AIG
001487,2022-12-31,2023-03-31,2023-05-31,AIG
001487,2022-12-31,2023-03-31,2023-06-30,AIG
001487,2022-12-31,2023-03-31,2023-07-31,AIG
001487,2022-12-31,2023-06-30,2023-08-31,AIG
001487,2022-12-31,2023-06-30,2023-09-30,AIG
001487,2022-12-31,2023-06-30,2023-10-31,AIG
001487,2022-12-31,2023-09-30,2023-11-30,AIG
001487,2022-12-31,2023-09-30,2023-12-31,AIG
001545,2021-12-31,2022-09-30,2023-01-31,ARL
001545,2022-12-31,2022-12-31,2023-02-28,ARL
001545,2022-12-31,2022-12-31,2023-03-31,ARL
001545,2022-12-31,2022-12-31,2023-04-30,ARL
001545,2022-12-31,2023-03-31,2023-05-31,ARL
001545,2022-12-31,2023-03-31,2023-06-30,ARL
001545,2022-12-31,2023-03-31,2023-07-31,ARL
001545,2022-12-31,2023-06-30,2023-08-31,ARL
001545,2022-12-31,2023-06-30,2023-09-30,ARL
001545,2022-12-31,2023-06-30,2023-10-31,ARL
001545,2022-12-31,2023-09-30,2023-11-30,ARL
001545,2022-12-31,2023-09-30,2023-12-31,ARL
001559,2021-12-31,2022-09-30,2023-01-31,AMS
001559,2022-12-31,2022-12-31,2023-02-28,AMS
001559,2022-12-31,2022-12-31,2023-03-31,AMS
001559,2022-12-31,2022-12-31,2023-04-30,AMS
001559,2022-12-31,2023-03-31,2023-05-31,AMS
001559,2022-12-31,2023-03-31,2023-06-30,AMS
001559,2022-12-31,2023-03-31,2023-07-31,AMS
001559,2022-12-31,2023-06-30,2023-08-31,AMS
001559,2022-12-31,2023-06-30,2023-09-30,AMS
001559,2022-12-31,2023-06-30,2023-10-31,AMS
001559,2022-12-31,2023-09-30,2023-11-30,AMS
001559,2022-12-31,2023-09-30,2023-12-31,AMS
001562,2022-04-30,2022-10-31,2023-01-31,AMSWA
001562,2022-04-30,2022-10-31,2023-02-28,AMSWA
001562,2022-04-30,2023-01-31,2023-03-31,AMSWA
001562,2022-04-30,2023-01-31,2023-04-30,AMSWA
001562,2022-04-30,2023-01-31,2023-05-31,AMSWA
001562,2023-04-30,2023-04-30,2023-06-30,AMSWA
001562,2023-04-30,2023-04-30,2023-07-31,AMSWA
001562,2023-04-30,2023-04-30,2023-08-31,AMSWA
001562,2023-04-30,2023-07-31,2023-09-30,AMSWA
001562,2023-04-30,2023-07-31,2023-10-31,AMSWA
001562,2023-04-30,2023-07-31,2023-11-30,AMSWA
001562,2023-04-30,2023-10-31,2023-12-31,AMSWA
001585,2021-12-31,2022-09-30,2023-01-31,AVD
001585,2022-12-31,2022-12-31,2023-02-28,AVD
001585,2022-12-31,2022-12-31,2023-03-31,AVD
001585,2022-12-31,2022-12-31,2023-04-30,AVD
001585,2022-12-31,2023-03-31,2023-05-31,AVD
001585,2022-12-31,2023-03-31,2023-06-30,AVD
001585,2022-12-31,2023-03-31,2023-07-31,AVD
001585,2022-12-31,2023-06-30,2023-08-31,AVD
001585,2022-12-31,2023-06-30,2023-09-30,AVD
001585,2022-12-31,2023-06-30,2023-10-31,AVD
001585,2022-12-31,2023-09-30,2023-11-30,AVD
001585,2022-12-31,2023-09-30,2023-12-31,AVD
001598,2021-12-31,2022-09-30,2023-01-31,AME
001598,2022-12-31,2022-12-31,2023-02-28,AME
001598,2022-12-31,2022-12-31,2023-03-31,AME
001598,2022-12-31,2022-12-31,2023-04-30,AME
001598,2022-12-31,2023-03-31,2023-05-31,AME
001598,2022-12-31,2023-03-31,2023-06-30,AME
001598,2022-12-31,2023-03-31,2023-07-31,AME
001598,2022-12-31,2023-06-30,2023-08-31,AME
001598,2022-12-31,2023-06-30,2023-09-30,AME
001598,2022-12-31,2023-06-30,2023-10-31,AME
001598,2022-12-31,2023-09-30,2023-11-30,AME
001598,2022-12-31,2023-09-30,2023-12-31,AME
001602,2021-12-31,2022-09-30,2023-01-31,AMGN
001602,2022-12-31,2022-12-31,2023-02-28,AMGN
001602,2022-12-31,2022-12-31,2023-03-31,AMGN
001602,2022-12-31,2022-12-31,2023-04-30,AMGN
001602,2022-12-31,2023-03-31,2023-05-31,AMGN
001602,2022-12-31,2023-03-31,2023-06-30,AMGN
001602,2022-12-31,2023-03-31,2023-07-31,AMGN
001602,2022-12-31,2023-06-30,2023-08-31,AMGN
001602,2022-12-31,2023-06-30,2023-09-30,AMGN
001602,2022-12-31,2023-06-30,2023-10-31,AMGN
001602,2022-12-31,2023-09-30,2023-11-30,AMGN
001602,2022-12-31,2023-09-30,2023-12-31,AMGN
001613,2021-12-31,2022-09-30,2023-01-31,AP
001613,2022-12-31,2022-12-31,2023-02-28,AP
001613,2022-12-31,2022-12-31,2023-03-31,AP
001613,2022-12-31,2022-12-31,2023-04-30,AP
001613,2022-12-31,2023-03-31,2023-05-31,AP
001613,2022-12-31,2023-03-31,2023-06-30,AP
001613,2022-12-31,2023-03-31,2023-07-31,AP
001613,2022-12-31,2023-06-30,2023-08-31,AP
001613,2022-12-31,2023-06-30,2023-09-30,AP
001613,2022-12-31,2023-06-30,2023-10-31,AP
001613,2022-12-31,2023-09-30,2023-11-30,AP
001613,2022-12-31,2023-09-30,2023-12-31,AP
001618,2022-04-30,2022-10-31,2023-01-31,AXR
001618,2022-04-30,2022-10-31,2023-02-28,AXR
001618,2022-04-30,2023-01-31,2023-03-31,AXR
001618,2022-04-30,2023-01-31,2023-04-30,AXR
001618,2022-04-30,2023-01-31,2023-05-31,AXR
001618,2023-04-30,2023-04-30,2023-06-30,AXR
001618,2023-04-30,2023-04-30,2023-07-31,AXR
001618,2023-04-30,2023-04-30,2023-08-31,AXR
001618,2023-04-30,2023-07-31,2023-09-30,AXR
001618,2023-04-30,2023-07-31,2023-10-31,AXR
001618,2023-04-30,2023-07-31,2023-11-30,AXR
001618,2023-04-30,2023-10-31,2023-12-31,AXR
001632,2022-10-31,2022-10-31,2023-01-31,ADI
001632,2022-10-31,2022-10-31,2023-02-28,ADI
001632,2022-10-31,2023-01-31,2023-03-31,ADI
001632,2022-10-31,2023-01-31,2023-04-30,ADI
001632,2022-10-31,2023-01-31,2023-05-31,ADI
001632,2022-10-31,2023-04-30,2023-06-30,ADI
001632,2022-10-31,2023-04-30,2023-07-31,ADI
001632,2022-10-31,2023-04-30,2023-08-31,ADI
001632,2022-10-31,2023-07-31,2023-09-30,ADI
001632,2022-10-31,2023-07-31,2023-10-31,ADI
001632,2022-10-31,2023-07-31,2023-11-30,ADI
001632,2023-10-31,2023-10-31,2023-12-31,ADI
001659,2021-12-31,2022-09-30,2023-01-31,ANDE
001659,2022-12-31,2022-12-31,2023-02-28,ANDE
001659,2022-12-31,2022-12-31,2023-03-31,ANDE
001659,2022-12-31,2022-12-31,2023-04-30,ANDE
001659,2022-12-31,2023-03-31,2023-05-31,ANDE
001659,2022-12-31,2023-03-31,2023-06-30,ANDE
001659,2022-12-31,2023-03-31,2023-07-31,ANDE
001659,2022-12-31,2023-06-30,2023-08-31,ANDE
001659,2022-12-31,2023-06-30,2023-09-30,ANDE
001659,2022-12-31,2023-06-30,2023-10-31,ANDE
001659,2022-12-31,2023-09-30,2023-11-30,ANDE
001659,2022-12-31,2023-09-30,2023-12-31,ANDE
001678,2021-12-31,2022-09-30,2023-01-31,APA
001678,2022-12-31,2022-12-31,2023-02-28,APA
001678,2022-12-31,2022-12-31,2023-03-31,APA
001678,2022-12-31,2022-12-31,2023-04-30,APA
001678,2022-12-31,2023-03-31,2023-05-31,APA
001678,2022-12-31,2023-03-31,2023-06-30,APA
001678,2022-12-31,2023-03-31,2023-07-31,APA
001678,2022-12-31,2023-06-30,2023-08-31,APA
001678,2022-12-31,2023-06-30,2023-09-30,APA
001678,2022-12-31,2023-06-30,2023-10-31,APA
001678,2022-12-31,2023-09-30,2023-11-30,APA
001678,2022-12-31,2023-09-30,2023-12-31,APA
001686,2022-02-28,2022-11-30,2023-01-31,APOG
001686,2022-02-28,2022-11-30,2023-02-28,APOG
001686,2022-02-28,2022-11-30,2023-03-31,APOG
001686,2023-02-28,2023-02-28,2023-04-30,APOG
001686,2023-02-28,2023-02-28,2023-05-31,APOG
001686,2023-02-28,2023-02-28,2023-06-30,APOG
001686,2023-02-28,2023-05-31,2023-07-31,APOG
001686,2023-02-28,2023-05-31,2023-08-31,APOG
001686,2023-02-28,2023-05-31,2023-09-30,APOG
001686,2023-02-28,2023-08-31,2023-10-31,APOG
001686,2023-02-28,2023-08-31,2023-11-30,APOG
001686,2023-02-28,2023-08-31,2023-12-31,APOG
001690,2022-09-30,2022-09-30,2023-01-31,AAPL
001690,2022-09-30,2022-12-31,2023-02-28,AAPL
001690,2022-09-30,2022-12-31,2023-03-31,AAPL
001690,2022-09-30,2022-12-31,2023-04-30,AAPL
001690,2022-09-30,2023-03-31,2023-05-31,AAPL
001690,2022-09-30,2023-03-31,2023-06-30,AAPL
001690,2022-09-30,2023-03-31,2023-07-31,AAPL
001690,2022-09-30,2023-06-30,2023-08-31,AAPL
001690,2022-09-30,2023-06-30,2023-09-30,AAPL
001690,2022-09-30,2023-06-30,2023-10-31,AAPL
001690,2023-09-30,2023-09-30,2023-11-30,AAPL
001690,2023-09-30,2023-09-30,2023-12-31,AAPL
001704,2022-10-31,2022-10-31,2023-01-31,AMAT
001704,2022-10-31,2022-10-31,2023-02-28,AMAT
001704,2022-10-31,2023-01-31,2023-03-31,AMAT
001704,2022-10-31,2023-01-31,2023-04-30,AMAT
001704,2022-10-31,2023-01-31,2023-05-31,AMAT
001704,2022-10-31,2023-04-30,2023-06-30,AMAT
001704,2022-10-31,2023-04-30,2023-07-31,AMAT
001704,2022-10-31,2023-04-30,2023-08-31,AMAT
001704,2022-10-31,2023-07-31,2023-09-30,AMAT
001704,2022-10-31,2023-07-31,2023-10-31,AMAT
001704,2022-10-31,2023-07-31,2023-11-30,AMAT
001704,2023-10-31,2023-10-31,2023-12-31,AMAT
001706,2022-08-31,2022-11-30,2023-01-31,EPAC
001706,2022-08-31,2022-11-30,2023-02-28,EPAC
001706,2022-08-31,2022-11-30,2023-03-31,EPAC
001706,2022-08-31,2023-02-28,2023-04-30,EPAC
001706,2022-08-31,2023-02-28,2023-05-31,EPAC
001706,2022-08-31,2023-02-28,2023-06-30,EPAC
001706,2022-08-31,2023-05-31,2023-07-31,EPAC
001706,2022-08-31,2023-05-31,2023-08-31,EPAC
001706,2022-08-31,2023-05-31,2023-09-30,EPAC
001706,2023-08-31,2023-08-31,2023-10-31,EPAC
001706,2023-08-31,2023-08-31,2023-11-30,EPAC
001706,2023-08-31,2023-08-31,2023-12-31,EPAC
001722,2021-12-31,2022-09-30,2023-01-31,ADM
001722,2022-12-31,2022-12-31,2023-02-28,ADM
001722,2022-12-31,2022-12-31,2023-03-31,ADM
001722,2022-12-31,2022-12-31,2023-04-30,ADM
001722,2022-12-31,2023-03-31,2023-05-31,ADM
001722,2022-12-31,2023-03-31,2023-06-30,ADM
001722,2022-12-31,2023-03-31,2023-07-31,ADM
001722,2022-12-31,2023-06-30,2023-08-31,ADM
001722,2022-12-31,2023-06-30,2023-09-30,ADM
001722,2022-12-31,2023-06-30,2023-10-31,ADM
001722,2022-12-31,2023-09-30,2023-11-30,ADM
001722,2022-12-31,2023-09-30,2023-12-31,ADM
001743,2021-12-31,2022-09-30,2023-01-31,ARCB
001743,2022-12-31,2022-12-31,2023-02-28,ARCB
001743,2022-12-31,2022-12-31,2023-03-31,ARCB
001743,2022-12-31,2022-12-31,2023-04-30,ARCB
001743,2022-12-31,2023-03-31,2023-05-31,ARCB
001743,2022-12-31,2023-03-31,2023-06-30,ARCB
001743,2022-12-31,2023-03-31,2023-07-31,ARCB
001743,2022-12-31,2023-06-30,2023-08-31,ARCB
001743,2022-12-31,2023-06-30,2023-09-30,ARCB
001743,2022-12-31,2023-06-30,2023-10-31,ARCB
001743,2022-12-31,2023-09-30,2023-11-30,ARCB
001743,2022-12-31,2023-09-30,2023-12-31,ARCB
001773,2021-12-31,2022-09-30,2023-01-31,ARW
001773,2022-12-31,2022-12-31,2023-02-28,ARW
001773,2022-12-31,2022-12-31,2023-03-31,ARW
001773,2022-12-31,2022-12-31,2023-04-30,ARW
001773,2022-12-31,2023-03-31,2023-05-31,ARW
001773,2022-12-31,2023-03-31,2023-06-30,ARW
001773,2022-12-31,2023-03-31,2023-07-31,ARW
001773,2022-12-31,2023-06-30,2023-08-31,ARW
001773,2022-12-31,2023-06-30,2023-09-30,ARW
001773,2022-12-31,2023-06-30,2023-10-31,ARW
001773,2022-12-31,2023-09-30,2023-11-30,ARW
001773,2022-12-31,2023-09-30,2023-12-31,ARW
001783,2022-11-30,2022-11-30,2023-01-31,ARTW
001783,2022-11-30,2022-11-30,2023-02-28,ARTW
001783,2022-11-30,2022-11-30,2023-03-31,ARTW
001783,2022-11-30,2023-02-28,2023-04-30,ARTW
001783,2022-11-30,2023-02-28,2023-05-31,ARTW
001783,2022-11-30,2023-02-28,2023-06-30,ARTW
001783,2022-11-30,2023-05-31,2023-07-31,ARTW
001783,2022-11-30,2023-05-31,2023-08-31,ARTW
001783,2022-11-30,2023-05-31,2023-09-30,ARTW
001783,2022-11-30,2023-08-31,2023-10-31,ARTW
001783,2022-11-30,2023-08-31,2023-11-30,ARTW
001783,2022-11-30,2023-08-31,2023-12-31,ARTW
001794,2022-09-30,2022-09-30,2023-01-31,ASH
001794,2022-09-30,2022-12-31,2023-02-28,ASH
001794,2022-09-30,2022-12-31,2023-03-31,ASH
001794,2022-09-30,2022-12-31,2023-04-30,ASH
001794,2022-09-30,2023-03-31,2023-05-31,ASH
001794,2022-09-30,2023-03-31,2023-06-30,ASH
001794,2022-09-30,2023-03-31,2023-07-31,ASH
001794,2022-09-30,2023-06-30,2023-08-31,ASH
001794,2022-09-30,2023-06-30,2023-09-30,ASH
001794,2022-09-30,2023-06-30,2023-10-31,ASH
001794,2023-09-30,2023-09-30,2023-11-30,ASH
001794,2023-09-30,2023-09-30,2023-12-31,ASH
001820,2022-01-31,2022-10-31,2023-01-31,ALOT
001820,2022-01-31,2022-10-31,2023-02-28,ALOT
001820,2023-01-31,2023-01-31,2023-03-31,ALOT
001820,2023-01-31,2023-01-31,2023-04-30,ALOT
001820,2023-01-31,2023-01-31,2023-05-31,ALOT
001820,2023-01-31,2023-04-30,2023-06-30,ALOT
001820,2023-01-31,2023-04-30,2023-07-31,ALOT
001820,2023-01-31,2023-04-30,2023-08-31,ALOT
001820,2023-01-31,2023-07-31,2023-09-30,ALOT
001820,2023-01-31,2023-07-31,2023-10-31,ALOT
001820,2023-01-31,2023-07-31,2023-11-30,ALOT
001820,2023-01-31,2023-10-31,2023-12-31,ALOT
001823,2021-12-31,2022-09-30,2023-01-31,ATRO
001823,2022-12-31,2022-12-31,2023-02-28,ATRO
001823,2022-12-31,2022-12-31,2023-03-31,ATRO
001823,2022-12-31,2022-12-31,2023-04-30,ATRO
001823,2022-12-31,2023-03-31,2023-05-31,ATRO
001823,2022-12-31,2023-03-31,2023-06-30,ATRO
001823,2022-12-31,2023-03-31,2023-07-31,ATRO
001823,2022-12-31,2023-06-30,2023-08-31,ATRO
001823,2022-12-31,2023-06-30,2023-09-30,ATRO
001823,2022-12-31,2023-06-30,2023-10-31,ATRO
001823,2022-12-31,2023-09-30,2023-11-30,ATRO
001823,2022-12-31,2023-09-30,2023-12-31,ATRO
001864,2022-01-31,2022-10-31,2023-01-31,REX
001864,2022-01-31,2022-10-31,2023-02-28,REX
001864,2023-01-31,2023-01-31,2023-03-31,REX
001864,2023-01-31,2023-01-31,2023-04-30,REX
001864,2023-01-31,2023-01-31,2023-05-31,REX
001864,2023-01-31,2023-04-30,2023-06-30,REX
001864,2023-01-31,2023-04-30,2023-07-31,REX
001864,2023-01-31,2023-04-30,2023-08-31,REX
001864,2023-01-31,2023-07-31,2023-09-30,REX
001864,2023-01-31,2023-07-31,2023-10-31,REX
001864,2023-01-31,2023-07-31,2023-11-30,REX
001864,2023-01-31,2023-10-31,2023-12-31,REX
001878,2022-01-31,2022-10-31,2023-01-31,ADSK
001878,2022-01-31,2022-10-31,2023-02-28,ADSK
001878,2023-01-31,2023-01-31,2023-03-31,ADSK
001878,2023-01-31,2023-01-31,2023-04-30,ADSK
001878,2023-01-31,2023-01-31,2023-05-31,ADSK
001878,2023-01-31,2023-04-30,2023-06-30,ADSK
001878,2023-01-31,2023-04-30,2023-07-31,ADSK
001878,2023-01-31,2023-04-30,2023-08-31,ADSK
001878,2023-01-31,2023-07-31,2023-09-30,ADSK
